Year,Month,Period,Age Group,Sex,COVID-19 Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Total Deaths,State
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,34,Kansas
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,114,Kentucky
2020,1,1/1/2020,40-49 years,Female,0,12,0,0,13,82,Kentucky
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,111,Louisiana
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,77,Louisiana
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,20,Maine
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,16,Maine
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,117,Maryland
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,65,Maryland
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,96,Massachusetts
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,38,Massachusetts
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,10,169,Michigan
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,89,Michigan
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,73,Minnesota
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,43,Minnesota
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,77,Mississippi
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,53,Mississippi
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,145,Missouri
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,82,Missouri
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,21,Montana
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,0,Montana
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,27,Nebraska
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,15,Nebraska
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,75,Nevada
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,39,Nevada
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,15,New Hampshire
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,10,New Hampshire
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,160,New Jersey
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,85,New Jersey
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,44,New Mexico
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,26,New Mexico
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,164,New York
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,91,New York
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,128,New York City
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,78,New York City
2020,1,1/1/2020,40-49 years,Male,0,11,0,0,13,194,North Carolina
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,132,North Carolina
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,19,North Dakota
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,0,North Dakota
2020,1,1/1/2020,40-49 years,Male,0,15,0,0,19,257,Ohio
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,151,Ohio
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,101,Oklahoma
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,57,Oklahoma
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,69,Oregon
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,53,Oregon
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,10,264,Pennsylvania
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,151,Pennsylvania
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,21,Rhode Island
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,0,Rhode Island
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,109,South Carolina
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,10,85,South Carolina
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,17,South Dakota
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,0,South Dakota
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,12,199,Tennessee
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,12,156,Tennessee
2020,1,1/1/2020,40-49 years,Male,0,35,0,0,44,514,Texas
2020,1,1/1/2020,40-49 years,Female,0,21,0,0,26,323,Texas
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,44,Utah
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,23,Utah
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,0,Vermont
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,0,Vermont
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,156,Virginia
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,98,Virginia
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,119,Washington
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,70,Washington
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,66,West Virginia
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,31,West Virginia
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,91,Wisconsin
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,43,Wisconsin
2020,1,1/1/2020,40-49 years,Male,0,0,0,0,0,10,Wyoming
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,0,Wyoming
2020,1,1/1/2020,40-49 years,Male,0,10,0,0,10,82,Puerto Rico
2020,1,1/1/2020,40-49 years,Female,0,0,0,0,0,28,Puerto Rico
2020,1,1/1/2020,50-64 years,Male,1,"1,430",0,282,"1,713","26,107",United States
2020,1,1/1/2020,50-64 years,Female,1,"1,142",0,241,"1,384","16,902",United States
2020,1,1/1/2020,50-64 years,Male,0,28,0,0,36,521,Alabama
2020,1,1/1/2020,50-64 years,Female,0,23,0,0,29,374,Alabama
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,56,Alaska
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,32,Alaska
2020,1,1/1/2020,50-64 years,Male,0,41,0,0,48,578,Arizona
2020,1,1/1/2020,50-64 years,Female,0,27,0,0,28,331,Arizona
2020,1,1/1/2020,50-64 years,Male,0,23,0,0,27,335,Arkansas
2020,1,1/1/2020,50-64 years,Female,0,11,0,0,14,186,Arkansas
2020,1,1/1/2020,50-64 years,Male,0,161,0,30,191,"2,593",California
2020,1,1/1/2020,50-64 years,Female,0,127,0,27,154,"1,530",California
2020,1,1/1/2020,50-64 years,Male,0,23,0,0,32,353,Colorado
2020,1,1/1/2020,50-64 years,Female,0,15,0,0,23,213,Colorado
2020,1,1/1/2020,50-64 years,Male,0,13,0,0,17,251,Connecticut
2020,1,1/1/2020,50-64 years,Female,0,13,0,0,17,144,Connecticut
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,62,Delaware
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,53,Delaware
2020,1,1/1/2020,50-64 years,Male,0,10,0,0,10,91,District of Columbia
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,61,District of Columbia
2020,1,1/1/2020,50-64 years,Male,0,83,0,19,102,"1,792",Florida
2020,1,1/1/2020,50-64 years,Female,0,63,0,15,78,"1,187",Florida
2020,1,1/1/2020,50-64 years,Male,0,40,0,0,48,906,Georgia
2020,1,1/1/2020,50-64 years,Female,0,33,0,16,49,642,Georgia
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,97,Hawaii
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,57,Hawaii
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,112,Idaho
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,64,Idaho
2020,1,1/1/2020,50-64 years,Male,0,41,0,0,44,945,Illinois
2020,1,1/1/2020,50-64 years,Female,0,45,0,0,52,609,Illinois
2020,1,1/1/2020,50-64 years,Male,0,32,0,0,33,636,Indiana
2020,1,1/1/2020,50-64 years,Female,0,25,0,0,28,394,Indiana
2020,1,1/1/2020,50-64 years,Male,0,16,0,0,16,244,Iowa
2020,1,1/1/2020,50-64 years,Female,0,12,0,0,14,150,Iowa
2020,1,1/1/2020,50-64 years,Male,0,12,0,0,15,229,Kansas
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,14,133,Kansas
2020,1,1/1/2020,50-64 years,Male,0,30,0,0,38,527,Kentucky
2020,1,1/1/2020,50-64 years,Female,0,31,0,0,35,344,Kentucky
2020,1,1/1/2020,50-64 years,Male,0,29,0,0,29,464,Louisiana
2020,1,1/1/2020,50-64 years,Female,0,18,0,0,21,332,Louisiana
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,128,Maine
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,60,Maine
2020,1,1/1/2020,50-64 years,Male,0,26,0,0,30,417,Maryland
2020,1,1/1/2020,50-64 years,Female,0,18,0,0,19,286,Maryland
2020,1,1/1/2020,50-64 years,Male,0,19,0,0,25,478,Massachusetts
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,11,275,Massachusetts
2020,1,1/1/2020,50-64 years,Male,0,50,0,0,57,852,Michigan
2020,1,1/1/2020,50-64 years,Female,0,39,0,0,46,594,Michigan
2020,1,1/1/2020,50-64 years,Male,0,14,0,0,16,353,Minnesota
2020,1,1/1/2020,50-64 years,Female,0,20,0,0,22,211,Minnesota
2020,1,1/1/2020,50-64 years,Male,0,18,0,0,19,310,Mississippi
2020,1,1/1/2020,50-64 years,Female,0,21,0,0,23,240,Mississippi
2020,1,1/1/2020,50-64 years,Male,0,37,0,0,43,582,Missouri
2020,1,1/1/2020,50-64 years,Female,0,28,0,0,34,404,Missouri
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,95,Montana
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,58,Montana
2020,1,1/1/2020,50-64 years,Male,0,10,0,0,15,125,Nebraska
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,10,98,Nebraska
2020,1,1/1/2020,50-64 years,Male,0,15,0,0,20,281,Nevada
2020,1,1/1/2020,50-64 years,Female,0,17,0,0,20,180,Nevada
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,118,New Hampshire
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,63,New Hampshire
2020,1,1/1/2020,50-64 years,Male,0,31,0,0,35,619,New Jersey
2020,1,1/1/2020,50-64 years,Female,0,13,0,0,15,372,New Jersey
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,10,170,New Mexico
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,14,131,New Mexico
2020,1,1/1/2020,50-64 years,Male,0,36,0,0,44,727,New York
2020,1,1/1/2020,50-64 years,Female,0,34,0,0,40,496,New York
2020,1,1/1/2020,50-64 years,Male,0,36,0,13,49,520,New York City
2020,1,1/1/2020,50-64 years,Female,0,30,0,0,35,343,New York City
2020,1,1/1/2020,50-64 years,Male,0,46,0,10,56,918,North Carolina
2020,1,1/1/2020,50-64 years,Female,0,30,0,0,33,584,North Carolina
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,59,North Dakota
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,44,North Dakota
2020,1,1/1/2020,50-64 years,Male,0,51,0,0,57,"1,098",Ohio
2020,1,1/1/2020,50-64 years,Female,0,48,0,10,58,742,Ohio
2020,1,1/1/2020,50-64 years,Male,0,25,0,0,31,416,Oklahoma
2020,1,1/1/2020,50-64 years,Female,0,24,0,0,27,250,Oklahoma
2020,1,1/1/2020,50-64 years,Male,0,11,0,0,14,303,Oregon
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,13,193,Oregon
2020,1,1/1/2020,50-64 years,Male,0,43,0,11,54,"1,091",Pennsylvania
2020,1,1/1/2020,50-64 years,Female,0,42,0,0,48,723,Pennsylvania
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,71,Rhode Island
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,46,Rhode Island
2020,1,1/1/2020,50-64 years,Male,0,32,0,0,40,520,South Carolina
2020,1,1/1/2020,50-64 years,Female,0,23,0,11,34,356,South Carolina
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,67,South Dakota
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,52,South Dakota
2020,1,1/1/2020,50-64 years,Male,0,62,0,15,77,795,Tennessee
2020,1,1/1/2020,50-64 years,Female,0,51,0,0,59,541,Tennessee
2020,1,1/1/2020,50-64 years,Male,0,146,0,29,175,"2,154",Texas
2020,1,1/1/2020,50-64 years,Female,0,108,0,29,137,"1,350",Texas
2020,1,1/1/2020,50-64 years,Male,0,11,0,0,12,147,Utah
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,106,Utah
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,48,Vermont
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,25,Vermont
2020,1,1/1/2020,50-64 years,Male,0,22,0,0,28,640,Virginia
2020,1,1/1/2020,50-64 years,Female,0,25,0,0,31,435,Virginia
2020,1,1/1/2020,50-64 years,Male,0,28,0,0,37,524,Washington
2020,1,1/1/2020,50-64 years,Female,0,22,0,0,27,328,Washington
2020,1,1/1/2020,50-64 years,Male,0,11,0,0,11,203,West Virginia
2020,1,1/1/2020,50-64 years,Female,0,11,0,0,12,156,West Virginia
2020,1,1/1/2020,50-64 years,Male,0,19,0,0,22,436,Wisconsin
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,10,293,Wisconsin
2020,1,1/1/2020,50-64 years,Male,0,0,0,0,0,50,Wyoming
2020,1,1/1/2020,50-64 years,Female,0,0,0,0,0,31,Wyoming
2020,1,1/1/2020,50-64 years,Male,0,22,0,0,26,249,Puerto Rico
2020,1,1/1/2020,50-64 years,Female,0,17,0,0,17,137,Puerto Rico
2020,1,1/1/2020,65-74 years,Male,1,"2,066",0,216,"2,283","30,065",United States
2020,1,1/1/2020,65-74 years,Female,1,"1,604",1,189,"1,793","22,486",United States
2020,1,1/1/2020,65-74 years,Male,0,36,0,0,45,588,Alabama
2020,1,1/1/2020,65-74 years,Female,0,28,0,0,30,446,Alabama
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,48,Alaska
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,38,Alaska
2020,1,1/1/2020,65-74 years,Male,0,42,0,0,48,677,Arizona
2020,1,1/1/2020,65-74 years,Female,0,32,0,0,36,505,Arizona
2020,1,1/1/2020,65-74 years,Male,0,29,0,0,31,360,Arkansas
2020,1,1/1/2020,65-74 years,Female,0,13,0,0,16,267,Arkansas
2020,1,1/1/2020,65-74 years,Male,0,231,0,23,254,"2,826",California
2020,1,1/1/2020,65-74 years,Female,0,164,0,26,190,"1,968",California
2020,1,1/1/2020,65-74 years,Male,0,24,0,0,27,417,Colorado
2020,1,1/1/2020,65-74 years,Female,0,19,0,0,23,314,Colorado
2020,1,1/1/2020,65-74 years,Male,0,15,0,0,20,260,Connecticut
2020,1,1/1/2020,65-74 years,Female,0,15,0,0,16,207,Connecticut
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,89,Delaware
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,91,Delaware
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,82,District of Columbia
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,54,District of Columbia
2020,1,1/1/2020,65-74 years,Male,0,147,0,15,162,"2,224",Florida
2020,1,1/1/2020,65-74 years,Female,0,109,0,14,123,"1,572",Florida
2020,1,1/1/2020,65-74 years,Male,0,64,0,12,76,926,Georgia
2020,1,1/1/2020,65-74 years,Female,0,39,0,11,50,772,Georgia
2020,1,1/1/2020,65-74 years,Male,0,12,0,0,12,115,Hawaii
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,84,Hawaii
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,127,Idaho
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,103,Idaho
2020,1,1/1/2020,65-74 years,Male,0,77,0,0,80,"1,149",Illinois
2020,1,1/1/2020,65-74 years,Female,0,57,0,0,59,807,Illinois
2020,1,1/1/2020,65-74 years,Male,0,43,0,0,44,728,Indiana
2020,1,1/1/2020,65-74 years,Female,0,37,0,0,41,596,Indiana
2020,1,1/1/2020,65-74 years,Male,0,17,0,0,18,292,Iowa
2020,1,1/1/2020,65-74 years,Female,0,16,0,0,17,224,Iowa
2020,1,1/1/2020,65-74 years,Male,0,21,0,0,22,315,Kansas
2020,1,1/1/2020,65-74 years,Female,0,17,0,0,20,205,Kansas
2020,1,1/1/2020,65-74 years,Male,0,56,0,0,62,559,Kentucky
2020,1,1/1/2020,65-74 years,Female,0,46,0,0,53,445,Kentucky
2020,1,1/1/2020,65-74 years,Male,0,34,0,0,34,560,Louisiana
2020,1,1/1/2020,65-74 years,Female,0,21,0,0,23,408,Louisiana
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,156,Maine
2020,1,1/1/2020,65-74 years,Female,0,11,0,0,12,110,Maine
2020,1,1/1/2020,65-74 years,Male,0,31,0,0,33,504,Maryland
2020,1,1/1/2020,65-74 years,Female,0,27,0,0,28,376,Maryland
2020,1,1/1/2020,65-74 years,Male,0,47,0,0,52,549,Massachusetts
2020,1,1/1/2020,65-74 years,Female,0,16,0,0,19,369,Massachusetts
2020,1,1/1/2020,65-74 years,Male,0,58,0,0,60,"1,024",Michigan
2020,1,1/1/2020,65-74 years,Female,0,58,0,0,61,773,Michigan
2020,1,1/1/2020,65-74 years,Male,0,34,0,0,40,445,Minnesota
2020,1,1/1/2020,65-74 years,Female,0,24,0,0,27,331,Minnesota
2020,1,1/1/2020,65-74 years,Male,0,15,0,0,16,353,Mississippi
2020,1,1/1/2020,65-74 years,Female,0,35,0,0,37,284,Mississippi
2020,1,1/1/2020,65-74 years,Male,0,33,0,0,38,681,Missouri
2020,1,1/1/2020,65-74 years,Female,0,37,0,0,40,553,Missouri
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,117,Montana
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,74,Montana
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,159,Nebraska
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,10,126,Nebraska
2020,1,1/1/2020,65-74 years,Male,0,27,0,0,30,330,Nevada
2020,1,1/1/2020,65-74 years,Female,0,19,0,0,21,212,Nevada
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,123,New Hampshire
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,87,New Hampshire
2020,1,1/1/2020,65-74 years,Male,0,32,0,0,36,671,New Jersey
2020,1,1/1/2020,65-74 years,Female,0,34,0,0,36,529,New Jersey
2020,1,1/1/2020,65-74 years,Male,0,16,0,0,20,204,New Mexico
2020,1,1/1/2020,65-74 years,Female,0,11,0,0,13,162,New Mexico
2020,1,1/1/2020,65-74 years,Male,0,81,0,0,88,976,New York
2020,1,1/1/2020,65-74 years,Female,0,67,0,0,74,758,New York
2020,1,1/1/2020,65-74 years,Male,0,40,0,0,42,551,New York City
2020,1,1/1/2020,65-74 years,Female,0,30,0,0,35,407,New York City
2020,1,1/1/2020,65-74 years,Male,0,62,0,0,66,"1,017",North Carolina
2020,1,1/1/2020,65-74 years,Female,0,62,0,0,71,772,North Carolina
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,55,North Dakota
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,44,North Dakota
2020,1,1/1/2020,65-74 years,Male,0,89,0,0,97,"1,260",Ohio
2020,1,1/1/2020,65-74 years,Female,0,52,0,0,60,997,Ohio
2020,1,1/1/2020,65-74 years,Male,0,38,0,0,40,444,Oklahoma
2020,1,1/1/2020,65-74 years,Female,0,45,0,0,46,384,Oklahoma
2020,1,1/1/2020,65-74 years,Male,0,14,0,0,18,350,Oregon
2020,1,1/1/2020,65-74 years,Female,0,16,0,0,17,297,Oregon
2020,1,1/1/2020,65-74 years,Male,0,88,0,0,97,"1,389",Pennsylvania
2020,1,1/1/2020,65-74 years,Female,0,49,0,0,57,991,Pennsylvania
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,74,Rhode Island
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,60,Rhode Island
2020,1,1/1/2020,65-74 years,Male,0,33,0,0,39,574,South Carolina
2020,1,1/1/2020,65-74 years,Female,0,27,0,0,30,442,South Carolina
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,74,South Dakota
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,54,South Dakota
2020,1,1/1/2020,65-74 years,Male,0,79,0,11,90,859,Tennessee
2020,1,1/1/2020,65-74 years,Female,0,65,0,13,78,693,Tennessee
2020,1,1/1/2020,65-74 years,Male,0,186,0,25,211,"2,320",Texas
2020,1,1/1/2020,65-74 years,Female,0,136,0,16,152,"1,696",Texas
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,178,Utah
2020,1,1/1/2020,65-74 years,Female,0,13,0,0,14,138,Utah
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,61,Vermont
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,30,Vermont
2020,1,1/1/2020,65-74 years,Male,0,47,0,0,49,752,Virginia
2020,1,1/1/2020,65-74 years,Female,0,30,0,0,32,531,Virginia
2020,1,1/1/2020,65-74 years,Male,0,44,0,0,51,638,Washington
2020,1,1/1/2020,65-74 years,Female,0,35,0,0,35,489,Washington
2020,1,1/1/2020,65-74 years,Male,0,23,0,0,25,280,West Virginia
2020,1,1/1/2020,65-74 years,Female,0,18,0,0,20,210,West Virginia
2020,1,1/1/2020,65-74 years,Male,0,30,0,0,31,506,Wisconsin
2020,1,1/1/2020,65-74 years,Female,0,16,0,0,16,367,Wisconsin
2020,1,1/1/2020,65-74 years,Male,0,0,0,0,0,49,Wyoming
2020,1,1/1/2020,65-74 years,Female,0,0,0,0,0,34,Wyoming
2020,1,1/1/2020,65-74 years,Male,0,35,0,0,36,289,Puerto Rico
2020,1,1/1/2020,65-74 years,Female,0,29,0,0,30,207,Puerto Rico
2020,1,1/1/2020,75-84 years,Male,1,"2,605",1,193,"2,798","33,083",United States
2020,1,1/1/2020,75-84 years,Female,1,"2,184",1,191,"2,375","30,924",United States
2020,1,1/1/2020,75-84 years,Male,0,49,0,0,52,587,Alabama
2020,1,1/1/2020,75-84 years,Female,0,37,0,0,39,591,Alabama
2020,1,1/1/2020,75-84 years,Male,0,0,0,0,0,44,Alaska
2020,1,1/1/2020,75-84 years,Female,0,0,0,0,0,40,Alaska
2020,1,1/1/2020,75-84 years,Male,0,64,0,0,67,808,Arizona
2020,1,1/1/2020,75-84 years,Female,0,41,0,0,47,693,Arizona
2020,1,1/1/2020,75-84 years,Male,0,25,0,0,26,384,Arkansas
2020,1,1/1/2020,75-84 years,Female,0,33,0,0,36,349,Arkansas
2020,1,1/1/2020,75-84 years,Male,0,302,0,22,324,"3,112",California
2020,1,1/1/2020,75-84 years,Female,0,215,0,23,238,"2,755",California
2020,1,1/1/2020,75-84 years,Male,0,33,0,0,33,452,Colorado
2020,1,1/1/2020,75-84 years,Female,0,29,0,0,31,408,Colorado
2020,1,1/1/2020,75-84 years,Male,0,19,0,0,23,363,Connecticut
2020,1,1/1/2020,75-84 years,Female,0,15,0,0,20,312,Connecticut
2020,1,1/1/2020,75-84 years,Male,0,0,0,0,0,114,Delaware
2020,1,1/1/2020,75-84 years,Female,0,0,0,0,0,98,Delaware
2020,1,1/1/2020,75-84 years,Male,0,0,0,0,0,60,District of Columbia
2020,1,1/1/2020,75-84 years,Female,0,0,0,0,0,44,District of Columbia
2020,1,1/1/2020,75-84 years,Male,0,174,0,15,189,"2,673",Florida
2020,1,1/1/2020,75-84 years,Female,0,136,0,13,149,"2,187",Florida
2020,1,1/1/2020,75-84 years,Male,0,77,0,0,82,993,Georgia
2020,1,1/1/2020,75-84 years,Female,0,57,0,0,65,990,Georgia
2020,1,1/1/2020,75-84 years,Male,0,13,0,0,14,116,Hawaii
2020,1,1/1/2020,75-84 years,Female,0,0,0,0,0,99,Hawaii
2020,1,1/1/2020,75-84 years,Male,0,17,0,0,17,181,Idaho
2020,1,1/1/2020,75-84 years,Female,0,12,0,0,12,160,Idaho
2020,1,1/1/2020,75-84 years,Male,0,117,0,0,121,"1,157",Illinois
2020,1,1/1/2020,75-84 years,Female,0,82,0,0,86,"1,102",Illinois
2020,1,1/1/2020,75-84 years,Male,0,67,0,0,75,740,Indiana
2020,1,1/1/2020,75-84 years,Female,0,59,0,0,65,754,Indiana
2020,1,1/1/2020,75-84 years,Male,0,25,0,0,26,377,Iowa
2020,1,1/1/2020,75-84 years,Female,0,30,0,0,31,341,Iowa
2020,1,1/1/2020,75-84 years,Male,0,27,0,0,33,277,Kansas
2020,1,1/1/2020,75-84 years,Female,0,21,0,0,26,292,Kansas
2020,1,1/1/2020,75-84 years,Male,0,67,0,0,72,576,Kentucky
2020,1,1/1/2020,75-84 years,Female,0,62,0,0,69,601,Kentucky
2020,1,1/1/2020,75-84 years,Male,0,26,0,0,26,492,Louisiana
2020,1,1/1/2020,75-84 years,Female,0,31,0,0,35,510,Louisiana
2020,1,1/1/2020,75-84 years,Male,0,16,0,0,16,190,Maine
2020,1,1/1/2020,75-84 years,Female,0,13,0,0,14,152,Maine
2020,1,1/1/2020,75-84 years,Male,0,49,0,0,54,524,Maryland
2020,1,1/1/2020,75-84 years,Female,0,50,0,0,53,560,Maryland
2020,1,1/1/2020,75-84 years,Male,0,59,0,0,64,647,Massachusetts
2020,1,1/1/2020,75-84 years,Female,0,60,0,0,67,633,Massachusetts
2020,1,1/1/2020,75-84 years,Male,0,78,0,0,82,"1,086",Michigan
2020,1,1/1/2020,75-84 years,Female,0,61,0,0,64,"1,096",Michigan
2020,1,1/1/2020,75-84 years,Male,0,39,0,0,43,527,Minnesota
2020,1,1/1/2020,75-84 years,Female,0,35,0,0,36,485,Minnesota
2020,1,1/1/2020,75-84 years,Male,0,27,0,0,28,318,Mississippi
2020,1,1/1/2020,75-84 years,Female,0,24,0,0,25,336,Mississippi
2020,1,1/1/2020,75-84 years,Male,0,49,0,0,52,762,Missouri
2020,1,1/1/2020,75-84 years,Female,0,47,0,0,49,720,Missouri
2020,1,1/1/2020,75-84 years,Male,0,0,0,0,0,136,Montana
2020,1,1/1/2020,75-84 years,Female,0,0,0,0,0,95,Montana
2020,1,1/1/2020,75-84 years,Male,0,15,0,0,16,207,Nebraska
2020,1,1/1/2020,75-84 years,Female,0,16,0,0,19,149,Nebraska
2020,1,1/1/2020,75-84 years,Male,0,23,0,0,23,352,Nevada
2020,1,1/1/2020,75-84 years,Female,0,21,0,0,22,315,Nevada
2020,1,1/1/2020,75-84 years,Male,0,0,0,0,0,133,New Hampshire
2020,1,1/1/2020,75-84 years,Female,0,10,0,0,10,135,New Hampshire
2020,1,1/1/2020,75-84 years,Male,0,69,0,0,72,818,New Jersey
2020,1,1/1/2020,75-84 years,Female,0,57,0,0,57,867,New Jersey
2020,1,1/1/2020,75-84 years,Male,0,17,0,0,20,213,New Mexico
2020,1,1/1/2020,75-84 years,Female,0,15,0,0,18,197,New Mexico
2020,1,1/1/2020,75-84 years,Male,0,105,0,10,115,"1,129",New York
2020,1,1/1/2020,75-84 years,Female,0,85,0,0,92,"1,111",New York
2020,1,1/1/2020,75-84 years,Male,0,62,0,0,68,604,New York City
